431	0370500
432	0420462
433	0417614
434	0370501
435	7611912
436	0400640
437	7909513
438	0372650
439	0370502
440	0416354
441	0400654
442	0370503
443	0370511
444	0001470
445	0370472
446	7910860
447	0370512
448	0372630
449	0370513
450	0110672
451	1254074
452	8501543
453	7605534
454	0370504
455	7609541
456	0226412
457	0234014
458	7707904
459	0370473
460	9877761
461	0370507
462	0375011
463	7506499
464	0404016
465	0370520
466	0370521
467	0370523
468	0370514
469	0370515
470	0370522
471	0370516
472	7503280
473	0067662
474	1263440
475	0376524
476	7500780
477	7911206
478	0370533
479	0420463
480	18330640R
481	7506831
482	7506832
483	7502729
484	8005775
485	7500781
486	7506829
487	7502512
488	0377477
489	0400163
490	0377500
491	0413653
492	7605535
493	0373070
494	0264671
495	14490140R
496	7505188
497	7511412
498	9870008
499	7509335
500	0342017
501	0371112
502	0370524
503	0436571
504	0370525
505	0370535
506	0370536
507	0370534
508	0372652
509	0370541
510	7704218
511	7505194
512	0370540
513	8402176
514	0423506
515	0423126
516	1304656
517	1310650
518	0404017
519	0043533
520	1300217
521	7705399
522	0060612
523	8004854
524	0370543
525	0370544
526	0370545
527	0427125
528	0203706
529	0370550
530	7611915
531	0376746
532	0263344
533	8605704
534	7506854
535	0413756
536	7506853
537	7604095
538	0372346
539	0370553
540	0372332
541	0064717
542	7513553
543	8002646
544	0040752
545	2984690R
546	8213275
547	0361512
548	0142167
549	0140722
550	7609198
551	0376315
552	7609767
553	7702959
554	7702958
555	2983317R
556	8305839
557	0140655
558	7505202
559	0324055
560	0410247
561	0220042
562	7503289
563	0372350
564	0370561
565	0116744
566	7503290
567	0263111
568	0370562
569	0370554
570	0404024
571	0416661
572	8105511
573	0353045
574	0373074
575	7512320
576	8503043
577	7502518
578	8102988
579	8503044
580	8112880
581	7708044
582	0372351
583	7502519
584	7502520
585	0372343
586	0400641
587	0420465
588	0221122
589	0171744
590	15010050R
591	0372333
592	0373072
593	2984692R
594	0354704
595	2984694R
596	0372653
597	7506858
598	0203526
599	0370555
600	0401032
601	0210137
602	7511607
603	0347360
604	0407300
605	1256156
606	9431026
607	9309994
608	7702013
609	2984695R
610	0221123
611	0376525
612	2984696R
613	2985176R
614	7805336
615	0256644
616	7506860
617	0372331
618	7801910
619	0372654
620	8402509
621	7804039
622	1267230
623	7609770
624	9877762
625	8411466
626	0372355
627	0071152
628	2985177R
629	7511864
630	7506850
631	0404022
632	0372354
633	8411230
634	15030100R
635	2985178R
636	0414101
637	8803688
638	7806755
639	8302753
640	0414102
641	0212342
642	7707449
643	8006208
644	8210625
645	0372330
646	7606934
647	0372363
648	0405351
649	7704006
650	0412665
651	2985150R
652	0332636
653	0372367
654	0117605
655	2985151R
656	0372370
657	7905958
658	7607089
659	7607088
660	0370600
661	8101117
662	7809992
663	0372374
664	0102537
665	0372377
666	1305576
667	7807998
668	0400642
669	0375020
670	8502784
671	0315061
672	0413655
673	8109699
674	0372625
675	9877853
676	0372403
677	0260637
678	9875593
679	15120050R
680	7804271
681	8006808
682	7605802
683	7605801
684	8712333
685	8208561
686	7600656
687	8101119
688	1310652
689	0136645
690	7505218
691	8901557
692	0372423
693	0406007
694	7609771
695	0372456
696	0372460
697	0372776
698	0412667
699	0412670
700	0372420
701	0372430
702	0400643
703	7810034
704	0321546
705	8004861
706	0135774
707	7503299
708	0372455
709	7609209
710	0372433
711	7512588
712	8000462
713	0372434
714	2985161R
715	2984703R
716	0357245
717	0212627
718	7901051
719	8708534
720	8710213
721	15220270R
722	7601472
723	0064757
724	0372410
725	0372447
726	0044500
727	0372421
728	7502529
729	0372435
730	0333473
731	1305110
732	7506868
733	0372411
734	0372655
735	0123544
736	0104067
737	8609303
738	0146564
739	0331541
740	0114365
741	8004626
742	7505226
743	7607091
744	0400463
745	0412062
746	8214379
747	0373031
748	7502526
749	7502527
750	0405353
751	0405355
752	0372440
753	0262036
754	2985162R
755	0372443
756	0372441
757	0372444
758	0372445
759	0401163
760	2985163R
761	0377771
762	0205312
763	0372446
764	15220230R
765	7611922
766	0162114
767	0421143
768	7502525
769	0326076
770	1256765
771	0414103
772	0246646
773	0360076
774	0002256
775	0067507
776	0061476
777	0406011
778	2985157R
779	0051452
780	0421741
781	0245567
782	0414104
783	0410427
784	0411220
785	8902999
786	1263173
787	2984704R
788	8703422
789	0372436
790	0372462
791	0063661
792	7701763
793	7706534
794	0116711
795	0002266
796	7508491
797	9879740
798	7802571
799	0404251
800	0140166
801	9880184
802	0376526
803	0414105
804	8308479
805	7605251
806	0372450
807	7907865
808	8213278
809	0372463
810	9877763
811	8401388
812	0330167
813	7803037
814	2985158R
815	9810655
816	2984697R
817	1270313
818	1305270
819	0372453
820	0421056
821	0400644
822	0372451
823	7600478
824	1273516
825	0372454
826	9716528
827	0217641
828	1263557
829	0417615
830	7802567
831	0434110
832	0040527
833	7506870
834	0241212
835	0373110
836	0373100
837	0372657
838	0372465
839	15240450R
840	0102754
841	15310090R
842	0423664
843	7508494
844	0370603
845	0370604
846	0421031
847	0403437
848	7506874
849	15310420R
850	0400645
851	7506873
852	0413656
853	7505230
854	15310600R
855	7512592
856	8903009
857	7505232
858	0125444
859	0376530
860	9875597
861	7802778
862	0370605
863	0370606
864	15320210R
865	0372660
866	0370563
867	14470400R
868	0376323
869	0064375
870	0242543
871	0200733
872	0100776
873	7506880
874	7503302
875	7508347
876	7503303
877	9877810
878	7506884
879	8009441
880	0117270
881	8102781
882	8402038
883	1273752
884	8300517
885	0370612
886	0326701
887	9878686
888	0370613
889	0416662
890	7708170
891	0365543
892	8214381
893	7704769
894	0370074
895	8208130
896	1264322
897	0001027
898	0111052
899	7802177
900	0373115
901	15420340R
902	0370616
903	1260462
904	1264321
905	0135232
906	0367666
907	0047441
908	0370617
909	7501714
910	0370620
911	8704785
912	7501477
913	7607686
914	0251043
915	9877850
916	0360077
917	0360342
918	0242772
919	7705821
920	0375023
921	7905471
922	0367532
923	0366113
924	0326100
925	15440530R
926	0247440
927	0251711
928	0372477
929	2984722R
930	7910664
931	15440560R
932	7803043
933	0400646
934	7905962
935	0372500
936	1247056
937	8309595
938	0372501
939	0372502
940	0372503
941	0264676
942	0264677
943	0372504
944	0064523
945	0255314
946	0410253
947	15510370R
948	9875604
949	7505238
950	0412063
951	0003163
952	0372506
953	0372510
954	0372511
955	7511109
956	1257334
957	0372513
958	15530210R
959	0401637
960	0413657
961	0400647
962	0242561
963	1264603
964	0255452
965	0256714
966	0372515
967	0347361
968	0373117
969	7601504
970	9883867
971	0372516
972	8100311
973	0126611
974	2984726R
975	0151424
976	8304435
977	8510851
978	0101032
979	8008281
980	7804941
981	8601088
982	7506896
983	15540070R
984	9102982
985	9103030
986	9103776
987	9102962
988	9103426
989	9107859
990	9101438
991	0370623
992	9102192
993	9102136
994	9100845
995	9102869
996	0247036
997	9102703
998	9102566
999	9103399
1000	0217513
1001	9107051
1002	9103575
1003	9104081
1004	9008950
1005	0404721
1006	1264604
1007	7605548
1008	9007917
1009	0421531
1010	9100529
1011	9009407
1012	8809082
1013	0372520
1014	8915377
1015	9111498
1016	9104333
1017	9104816
1018	9110209
1019	8915313
1020	9104803
1021	9102503
1022	8915308
1023	0372666
1024	9010319
1025	9005331
1026	9007265
1027	8914610
1028	1305411
1029	9105264
1030	9109553
1031	9100530
1032	8909511
1033	9105915
1034	9105360
1035	0372667
1036	9107378
1037	9104161
1038	9104162
1039	8309336
1040	9011490
1041	9100365
1042	7513560
1043	2984727R
1044	7502533
1045	8904033
1046	9012925
1047	0146364
1048	8917640
1049	9104930
1050	0372521
1051	9107334
1052	9105104
1053	9009644
1054	9109791
1055	9109589
1056	9105166
1057	9109128
1058	9206066
1059	9202990
1060	9424773
1061	0347257
1062	9515551
1063	9109513
1064	9109632
1065	9105195
1066	0020417
1067	9105775
1068	8807439
1069	9107882
1070	9106697
1071	9010410
1072	0067712
1073	9108447
1074	8511124
1075	9114702
1076	0247551
1077	9108119
1078	9885488
1079	0213264
1080	7501108
1081	0375566
1082	8302758
1083	0207224
1084	0414576
1085	9009999
1086	9111988
1087	8907069
1088	9206092
1089	9111525
1090	9109803
1091	9109478
1092	9103800
1093	9109135
1094	9109129
1095	0370624
1096	9000937
1097	9203213
1098	9110139
1099	9109474
1100	8100316
1101	7505709
1102	9112812
1103	9885590
1104	9105713
1105	0376537
1106	0356630
1107	0353474
1108	0076362
1109	9007264
1110	0140672
1111	9005353
1112	9010345
1113	0003354
1114	8809169
1115	9100879
1116	9012854
1117	0430246
1118	8213295
1119	1263174
1120	9200627
1121	9204423
1122	8707234
1123	9112183
1124	9111075
1125	8900070
1126	9010320
1127	9102551
1128	0140524
1129	1262533
1130	0372670
1131	2984282R
1132	0370625
1133	0361342
1134	0413661
1135	9100846
1136	0370626
1137	0403171
1138	9014943
1139	7502020
1140	0413060
1141	8807448
1142	9100855
1143	0372525
1144	9007587
1145	9009458
1146	8913519
1147	9885646
1148	0372526
1149	9014461
1150	9007918
1151	7911226
1152	8102797
1153	0430773
1154	8806809
1155	9004840
1156	9013836
1157	9110208
1158	8607909
1159	8913460
1160	9112311
1161	9100935
1162	7502021
1163	9106343
1164	1302775
1165	8916539
1166	9004907
1167	8912757
1168	0430774
1169	7805924
1170	0003403
1171	9001007
1172	9108294
1173	9010218
1174	7603013
1175	9112018
1176	0370627
1177	9816286
1178	0175320
1179	9112454
1180	9205857
1181	8709732
1182	9112403
1183	9111627
1184	9111069
1185	9110832
1186	9200409
1187	9111870
1188	0373120
1189	9200299
1190	9206491
1191	9200672
1192	9114581
1193	9113681
1194	9106559
1195	9114162
1196	9112807
1197	9011101
1198	9002247
1199	9212467
1200	9112809
1201	9112559
1202	9114981
1203	7603509
1204	7513567
1205	9207179
1206	0427130
1207	7501729
1208	9204318
1209	9213239
1210	9114597
1211	0173401
1212	8111104
1213	9206422
1214	9113706
1215	9114963
1216	9100492
1217	9109598
1218	9201993
1219	9203232
1220	9114929
1221	9202815
1222	8400760
1223	9114501
1224	9114489
1225	9100823
1226	8501752
1227	9107800
1228	8000544
1229	19130150R
1230	9114646
1231	8700115
1232	9114645
1233	8708682
1234	9107902
1235	8802365
1236	8712301
1237	0120774
1238	7506047
1239	9201927
1240	9204583
1241	9206091
1242	8608669
1243	9885200
1244	8309942
1245	8405212
1246	8506625
1247	8508183
1248	0067036
1249	8310684
1250	8601074
1251	8804836
1252	0370273
1253	7501064
1254	8310361
1255	7505278
1256	8207766
1257	8106337
1258	8914279
1259	8913099
1260	8910358
1261	7505267
1262	8911454
1263	8912371
1264	8914468
1265	8912007
1266	8006431
1267	8402034
1268	0063742
1269	8302042
1270	9206095
1271	8612453
1272	8908934
1273	8912975
1274	8908966
1275	8505748
1276	8909773
1277	8602204
1278	8811549
1279	8506498
1280	8710832
1281	8805785
1282	9884216
1283	8606687
1284	8910181
1285	2984728R
1286	8912563
1287	100898849
1288	8900938
1289	8912029
1290	8603523
1291	9877837
1292	8912856
1293	8411017
1294	7700173
1295	8500828
1296	9430141
1297	8910681
1298	8912155
1299	8904605
1300	8506819
1301	1254476
1302	8610218
1303	7611455
1304	15640220R
1305	7610401
1306	8911799
1307	8911786
1308	8912641
1309	8801552
1310	8010746
1311	22920690R
1312	8805645
1313	8914865
1314	7612236
1315	8712388
1316	0136501
1317	8912976
1318	8802131
1319	8005335
1320	8510274
1321	7509341
1322	8813229
1323	7506906
1324	8812164
1325	7604122
1326	0253044
1327	8904907
1328	8712346
1329	7703861
1330	15040080R
1331	8809051
1332	8813988
1333	8908516
1334	8914640
1335	8913643
1336	8709498
1337	8607500
1338	17610060R
1339	8913231
1340	8914371
1341	8008346
1342	8807441
1343	8405005
1344	7503047
1345	8902617
1346	0245775
1347	8217321
1348	8908862
1349	7506943
1350	8811105
1351	8913082
1352	8913069
1353	8912864
1354	8912860
1355	8914818
1356	8914819
1357	8914817
1358	9005667
1359	0262272
1360	9107463
1361	9007504
1362	9001090
1363	9004522
1364	8913645
1365	8913178
1366	7512589
1367	8917069
1368	8913769
1369	9884311
1370	1265350
1371	8913656
1372	8914274
1373	1273362
1374	9002036
1375	8914275
1376	8912686
1377	8606502
1378	9003024
1379	8901610
1380	9884322
1381	8914816
1382	0414106
1383	8504643
1384	0121300
1385	8004872
1386	8302411
1387	15640070R
1388	7801158
1389	8305187
1390	7808411
1391	8502311
1392	8915897
1393	15640450R
1394	8904411
1395	9005846
1396	8915132
1397	0414762
1398	8915593
1399	8915967
1400	9011328
1401	9012406
1402	0121301
1403	8916049
1404	9001373
1405	8917028
1406	20610320R
1407	8916654
1408	7908990
1409	8900118
1410	8404176
1411	8902615
1412	8703518
1413	8904897
1414	8900963
1415	8904079
1416	8812230
1417	8611888
1418	8917455
1419	8708541
1420	8503054
1421	8916543
1422	9007503
1423	8609465
1424	9426426
1425	8712416
1426	8916516
1427	8917888
1428	0340735
1429	9002928
1430	0134456
1431	8003723
1432	9875598
1433	8909524
1434	8800054
1435	9001428
1436	8917825
1437	8305826
1438	8403252
1439	8305825
1440	8706645
1441	8710219
1442	8904895
1443	9004141
1444	9002004
1445	8803391
1446	8917480
1447	8917478
1448	0205027
1449	8701983
1450	7506932
1451	0266544
1452	8213022
1453	0162115
1454	9015261
1455	9883669
1456	9875599
1457	9001407
1458	9002201
1459	9001271
1460	8402040
1461	0372531
1462	7505263
1463	8409358
1464	8806701
1465	9875297
1466	8811620
1467	8502312
1468	8803676
1469	9001328
1470	8706133
1471	8803677
1472	1254075
1473	9005357
1474	7513559
1475	9005471
1476	9100051
1477	8912620
1478	9440712
1479	9100050
1480	0372534
1481	9884570
1482	8710854
1483	9014560
1484	7505245
1485	9001289
1486	9001350
1487	17720040R
1488	9002199
1489	9002200
1490	9001403
1491	8605425
1492	9002951
1493	9001294
1494	8204413
1495	7606465
1496	8510094
1497	8309273
1498	8003761
1499	15710160R
1500	8411927
1501	8711102
1502	8804377
1503	0151434
1504	0372535
1505	8610887
1506	8506292
1507	8601086
1508	8310903
1509	8917120
1510	7705977
1511	8100572
1512	8309206
1513	7502667
1514	8603209
1515	8606068
1516	7506962
1517	8704771
1518	9005525
1519	8812074
1520	7506963
1521	8218014
1522	0370452
1523	8704157
1524	8406612
1525	8906388
1526	8800463
1527	8811037
1528	9002202
1529	8701680
1530	7603078
1531	8702438
1532	0134543
1533	8710665
1534	8909516
1535	8803400
1536	9004494
1537	9001383
1538	9209765
1539	8306785
1540	7505295
1541	9108831
1542	8302443
1543	8903333
1544	8809320
1545	8812166
1546	9008247
1547	9002937
1548	7808897
1549	9002865
1550	9002981
1551	9003050
1552	9004485
1553	9003417
1554	0347357
1555	9100938
1556	9002940
1557	16220390R
1558	8505423
1559	9004580
1560	9506154
1561	8901230
1562	8902526
1563	7900784
1564	8607675
1565	9004557
1566	8810069
1567	8917225
1568	8410145
1569	8913523
1570	8913428
1571	8801388
1572	8807525
1573	0416171
1574	9000468
1575	8804069
1576	8411714
1577	8906009
1578	9005460
1579	8709065
1580	9301272
1581	8710716
1582	9104138
1583	9011205
1584	9004550
1585	9010411
1586	8402927
1587	9005735
1588	9004555
1589	8106465
1590	8609734
1591	1260056
1592	0340675
1593	8610225
1594	8307729
1595	7508470
1596	8803700
1597	0134233
1598	8704773
1599	8701984
1600	8308921
1601	8504689
1602	8605718
1603	7513569
1604	14540260R
1605	8702442
1606	0215224
1607	16210350R
1608	7904770
1609	8812090
1610	16520390R
1611	9015215
1612	9004579
1613	9004674
1614	9004625
1615	9004560
1616	9004552
1617	0150034
1618	9005420
1619	9884678
1620	9883807
1621	8809304
1622	9012823
1623	0413550
1624	8807408
1625	9100592
1626	8602195
1627	9880305
1628	9114922
1629	9011800
1630	9005323
1631	9005665
1632	8209988
1633	8806082
1634	9005421
1635	9005324
1636	8406387
1637	8709376
1638	9005373
1639	9007566
1640	9012957
1641	9101481
1642	8611947
1643	8701688
1644	8916634
1645	8708538
1646	9007565
1647	8607228
1648	9880197
1649	8504048
1650	0414076
1651	7513219
1652	9011043
1653	8807027
1654	7907340
1655	8805715
1656	9010984
1657	9011039
1658	8706123
1659	0373122
1660	9008229
1661	9009507
1662	9008896
1663	9008978
1664	9008949
1665	8607450
1666	9012772
1667	9010532
1668	9011255
1669	0370634
1670	9884874
1671	9009969
1672	8510101
1673	8913398
1674	7911509
1675	8915662
1676	8903031
1677	8903034
1678	9000382
1679	8812385
1680	8916730
1681	0372671
1682	7503323
1683	9011113
1684	9884920
1685	9011206
1686	9108787
1687	9010476
1688	9013563
1689	9011764
1690	0372541
1691	9011426
1692	8704179
1693	9011462
1694	9012905
1695	8606032
1696	9002873
1697	8806705
1698	8917470
1699	0370635
1700	7506975
1701	8910769
1702	8008541
1703	8904683
1704	8910172
1705	8914261
1706	8900492
1707	9000037
1708	9000851
1709	8011598
1710	9011768
1711	8412849
1712	0372546
1713	8007786
1714	9002991
1715	8900948
1716	8915233
1717	8712059
1718	8700164
1719	8708728
1720	8703941
1721	9001013
1722	8205912
1723	8211646
1724	8406579
1725	0240017
1726	8610343
1727	0004041
1728	9014236
1729	9014042
1730	0330421
1731	7805058
1732	9014475
1733	9103345
1734	8409187
1735	9012743
1736	9114562
1737	7511123
1738	9012906
1739	0052704
1740	9009036
1741	0370636
1742	0042143
1743	9013641
1744	8305989
1745	9013413
1746	9014566
1747	9014095
1748	0372543
1749	9014562
1750	9875709
1751	9105843
1752	9101456
1753	9015483
1754	9100079
1755	9013820
1756	0372544
1757	9014460
1758	9114967
1759	9101218
1760	9015397
1761	9107588
1762	9100120
1763	8804393
1764	0370637
1765	9877308
1766	0004047
1767	8908429
1768	8912329
1769	8508431
1770	7610405
1771	8916182
1772	7909578
1773	9007393
1774	9421498
1775	9011485
1776	9100122
1777	0427151
1778	8914235
1779	8911016
1780	9007735
1781	8712220
1782	9100024
1783	9002902
1784	8812419
1785	9011464
1786	9100053
1787	0370640
1788	9002972
1789	8301891
1790	9876909
1791	8809466
1792	8916436
1793	9100266
1794	9007329
1795	8602662
1796	8804207
1797	8506449
1798	7707549
1799	9102704
1800	9101388
1801	9107511
1802	9105594
1803	0372547
1804	9106962
1805	9112413
1806	9111247
1807	9101750
1808	8809255
1809	9014762
1810	7503752
1811	0366132
1812	8916639
1813	9875688
1814	9000976
1815	8712418
1816	0421041
1817	9100497
1818	9212425
1819	9105263
1820	9101878
1821	9206301
1822	8405235
1823	0400651
1824	14810500R
1825	0376035
1826	8602397
1827	8905393
1828	9425861
1829	7502536
1830	0377224
1831	2984714R
1832	0372672
1833	0342367
1834	0373124
1835	8302415
1836	8105534
1837	0373125
1838	0372552
1839	0373126
1840	0432520
1841	0372553
1842	15740090R
1843	0400650
1844	0421042
1845	0376542
1846	0372673
1847	8302911
1848	15740290R
1849	7808722
1850	0372554
1851	0372537
1852	0151620
1853	7506220
1854	0045503
1855	7605818
1856	0065324
1857	0400663
1858	7700862
1859	7613317
1860	2984279R
1861	7611943
1862	0372561
1863	15430430R
1864	9876352
1865	1273753
1866	0372556
1867	9877755
1868	7503381
1869	9877812
1870	7503460
1871	9877745
1872	7503419
1873	7503383
1874	9878134
1875	7512054
1876	7505346
1877	7705554
1878	9877801
1879	7608461
1880	0134541
1881	0216704
1882	0221542
1883	0410250
1884	7503384
1885	7505304
1886	9200455
1887	8802605
1888	9200456
1889	9203012
1890	9200392
1891	9200300
1892	9207930
1893	9876873
1894	0102640
1895	7503422
1896	9201293
1897	9204717
1898	7503424
1899	9204339
1900	7609222
1901	9201390
1902	8008852
1903	7505302
1904	7503427
1905	7503426
1906	9876029
1907	9314884
1908	8707278
1909	9011108
1910	8710240
1911	0066472
1912	8219527
1913	8801258
1914	8007815
1915	7503386
1916	9202024
1917	9203052
1918	9876356
1919	8704786
1920	9204109
1921	8800478
1922	7503389
1923	9208097
1924	9202994
1925	9104196
1926	9885985
1927	7611921
1928	9203244
1929	9884052
1930	9203131
1931	9211664
1932	9206330
1933	9208015
1934	8912687
1935	9110830
1936	9102705
1937	9318491
1938	9215490
1939	8807456
1940	0352463
1941	8611864
1942	8903666
1943	7806775
1944	0414774
1945	8917250
1946	7503432
1947	8800474
1948	7503428
1949	9104836
1950	9101410
1951	8806547
1952	8511187
1953	8600423
1954	8809251
1955	9011484
1956	9006547
1957	0267637
1958	0421527
1959	9000936
1960	0151757
1961	8917477
1962	7505682
1963	0401074
1964	9208302
1965	9315043
1966	9204241
1967	9203851
1968	0054224
1969	0214725
1970	8608087
1971	9007473
1972	7507024
1973	8700166
1974	7900540
1975	8918173
1976	9100390
1977	8610759
1978	8809879
1979	9001514
1980	15740380R
1981	1306642
1982	0361546
1983	9205717
1984	7503435
1985	0015266
1986	0326157
1987	0401011
1988	0072416
1989	9100105
1990	8913494
1991	8912755
1992	9007551
1993	8803591
1994	8709027
1995	1302230
1996	0332052
1997	0326263
1998	9204117
1999	0417653
2000	8507389
2001	8804264
2002	0256173
2003	9007261
2004	9102074
2005	9104124
2006	8609357
2007	8908809
2008	9105850
2009	8904842
2010	9203369
2011	9100916
2012	0103146
2013	8802712
2014	9106715
2015	7505371
2016	7505372
2017	7502027
2018	8411675
2019	7503437
2020	9875021
2021	7507027
2022	16510460R
2023	0401037
2024	9204584
2025	9209559
2026	9303087
2027	9810653
2028	7703860
2029	9204210
2030	7510345
2031	0135226
2032	1270213
2033	2984715R
2034	8000597
2035	0046021
2036	9204448
2037	19320430R
2038	0004333
2039	0320134
2040	0120644
2041	7608460
2042	0320133
2043	9204360
2044	9204529
2045	9211941
2046	9206683
2047	9211274
2048	0372557
2049	9201292
2050	9206090
2051	9205968
2052	9206126
2053	9113765
2054	9100834
2055	7503396
2056	9011423
2057	9206495
2058	9207303
2059	8113685
2060	8711207
2061	7507028
2062	9206498
2063	9206148
2064	9878283
2065	7605263
2066	9807632
2067	9207852
2068	9208249
2069	9211097
2070	8806628
2071	9301173
2072	9211867
2073	9208273
2074	9207154
2075	8406631
2076	9886071
2077	9216135
2078	8706659
2079	9007257
2080	8702030
2081	8912618
2082	8608118
2083	8401468
2084	8610344
2085	8907826
2086	8910749
2087	0431176
2088	9211328
2089	8806584
2090	9214652
2091	9110698
2092	0431177
2093	9110718
2094	9208913
2095	9312706
2096	9208478
2097	9211576
2098	9212059
2099	9209040
2100	7801698
2101	15840040R
2102	8904648
2103	8610241
2104	0141233
2105	8603224
2106	9215009
2107	9208920
2108	8503530
2109	8300602
2110	0101604
2111	9209406
2112	9212162
2113	9210216
2114	9214659
2115	9212861
2116	9211652
2117	9876429
2118	9106549
2119	9111375
2120	8804404
2121	9111376
2122	9200624
2123	9110772
2124	9111390
2125	9200651
2126	8603310
2127	7505376
2128	8207779
2129	9110829
